time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,PriceDistrictHeatingPower,PriceGasPower,PriceBiomassPower,PriceSolarThermalPower,PriceElectricHistorical
4046400.0,0.2,0.05,0.05972,0.1,0.07,0.2,0.0,0.05972
4047300.0,0.2,0.05,0.0588,0.1,0.07,0.2,0.0,0.0588
4048200.0,0.2,0.05,0.05736,0.1,0.07,0.2,0.0,0.05736
4049100.0,0.2,0.05,0.05695,0.1,0.07,0.2,0.0,0.05695
4050000.0,0.2,0.05,0.057030000000000004,0.1,0.07,0.2,0.0,0.05703
4050900.0,0.2,0.05,0.05609,0.1,0.07,0.2,0.0,0.05609
4051800.0,0.2,0.05,0.055049999999999995,0.1,0.07,0.2,0.0,0.0550499999999999
4052700.0,0.2,0.05,0.053770000000000005,0.1,0.07,0.2,0.0,0.05377
4053600.0,0.2,0.05,0.05484000000000001,0.1,0.07,0.2,0.0,0.05484
4054500.0,0.2,0.05,0.053270000000000005,0.1,0.07,0.2,0.0,0.05327
4055400.0,0.2,0.05,0.05128,0.1,0.07,0.2,0.0,0.05128
4056300.0,0.2,0.05,0.05059,0.1,0.07,0.2,0.0,0.05059
4057200.0,0.2,0.05,0.09614,0.1,0.07,0.2,0.0,0.09614
4058100.0,0.2,0.05,0.096,0.1,0.07,0.2,0.0,0.096
4059000.0,0.2,0.05,0.09652,0.1,0.07,0.2,0.0,0.09652
4059900.0,0.2,0.05,0.09676,0.1,0.07,0.2,0.0,0.09676
4060800.0,0.2,0.05,0.09770000000000001,0.1,0.07,0.2,0.0,0.0977
4061700.0,0.2,0.05,0.09644,0.1,0.07,0.2,0.0,0.09644
4062600.0,0.2,0.05,0.09654,0.1,0.07,0.2,0.0,0.09654
4063500.0,0.2,0.05,0.09511,0.1,0.07,0.2,0.0,0.09511
4064400.0,0.2,0.05,0.09774,0.1,0.07,0.2,0.0,0.09774
4065300.0,0.2,0.05,0.09681000000000001,0.1,0.07,0.2,0.0,0.09681
4066200.0,0.2,0.05,0.09648999999999999,0.1,0.07,0.2,0.0,0.0964899999999999
4067100.0,0.2,0.05,0.09475,0.1,0.07,0.2,0.0,0.09475
4068000.0,0.2,0.05,0.09756000000000001,0.1,0.07,0.2,0.0,0.09756
4068900.0,0.2,0.05,0.09702,0.1,0.07,0.2,0.0,0.09702
4069800.0,0.2,0.05,0.09570999999999999,0.1,0.07,0.2,0.0,0.0957099999999999
4070700.0,0.2,0.05,0.09515000000000001,0.1,0.07,0.2,0.0,0.09515
4071600.0,0.2,0.05,0.09844,0.1,0.07,0.2,0.0,0.09844
4072500.0,0.2,0.05,0.09692,0.1,0.07,0.2,0.0,0.09692
4073400.0,0.2,0.05,0.09248,0.1,0.07,0.2,0.0,0.09248
4074300.0,0.2,0.05,0.08533,0.1,0.07,0.2,0.0,0.08533
4075200.0,0.2,0.05,0.09691,0.1,0.07,0.2,0.0,0.09691
4076100.0,0.2,0.05,0.085,0.1,0.07,0.2,0.0,0.085
4077000.0,0.2,0.05,0.07901999999999999,0.1,0.07,0.2,0.0,0.0790199999999999
4077900.0,0.2,0.05,0.07955,0.1,0.07,0.2,0.0,0.07955
4078800.0,0.2,0.05,0.08008,0.1,0.07,0.2,0.0,0.08008
4079700.0,0.2,0.05,0.07726999999999999,0.1,0.07,0.2,0.0,0.0772699999999999
4080600.0,0.2,0.05,0.08083,0.1,0.07,0.2,0.0,0.08083
4081500.0,0.2,0.05,0.07755,0.1,0.07,0.2,0.0,0.07755
4082400.0,0.2,0.05,0.07454000000000001,0.1,0.07,0.2,0.0,0.07454
4083300.0,0.2,0.05,0.07733,0.1,0.07,0.2,0.0,0.07733
4084200.0,0.2,0.05,0.07429000000000001,0.1,0.07,0.2,0.0,0.07429
4085100.0,0.2,0.05,0.07661,0.1,0.07,0.2,0.0,0.07661
4086000.0,0.2,0.05,0.07396,0.1,0.07,0.2,0.0,0.07396
4086900.0,0.2,0.05,0.07396,0.1,0.07,0.2,0.0,0.07396
4087800.0,0.2,0.05,0.07396,0.1,0.07,0.2,0.0,0.07396
4088700.0,0.2,0.05,0.07499,0.1,0.07,0.2,0.0,0.07499
4089600.0,0.2,1.0,0.07002,0.1,0.07,0.2,0.0,0.07002
4090500.0,0.2,1.0,0.07315,0.1,0.07,0.2,0.0,0.07315
4091400.0,0.2,1.0,0.07775,0.1,0.07,0.2,0.0,0.07775
4092300.0,0.2,1.0,0.08399,0.1,0.07,0.2,0.0,0.08399
4093200.0,0.2,1.0,0.07396,0.1,0.07,0.2,0.0,0.07396
4094100.0,0.2,1.0,0.07825,0.1,0.07,0.2,0.0,0.07825
4095000.0,0.2,1.0,0.08447,0.1,0.07,0.2,0.0,0.08447
4095900.0,0.2,1.0,0.08892,0.1,0.07,0.2,0.0,0.08892
4096800.0,0.2,1.0,0.07970000000000001,0.1,0.07,0.2,0.0,0.0797
4097700.0,0.2,1.0,0.08459,0.1,0.07,0.2,0.0,0.08459
4098600.0,0.2,1.0,0.09118000000000001,0.1,0.07,0.2,0.0,0.09118
4099500.0,0.2,1.0,0.09725,0.1,0.07,0.2,0.0,0.09725
4100400.0,0.2,1.0,0.09225,0.1,0.07,0.2,0.0,0.09225
4101300.0,0.2,1.0,0.09620999999999999,0.1,0.07,0.2,0.0,0.0962099999999999
4102200.0,0.2,1.0,0.09816,0.1,0.07,0.2,0.0,0.09816
4103100.0,0.2,1.0,0.1039,0.1,0.07,0.2,0.0,0.1039
4104000.0,0.2,1.0,0.09698000000000001,0.1,0.07,0.2,0.0,0.09698
4104900.0,0.2,1.0,0.09914,0.1,0.07,0.2,0.0,0.09914
4105800.0,0.2,1.0,0.10112,0.1,0.07,0.2,0.0,0.10112
4106700.0,0.2,1.0,0.10146,0.1,0.07,0.2,0.0,0.10146
4107600.0,0.2,1.0,0.10286,0.1,0.07,0.2,0.0,0.10286
4108500.0,0.2,1.0,0.09956,0.1,0.07,0.2,0.0,0.09956
4109400.0,0.2,1.0,0.09641,0.1,0.07,0.2,0.0,0.09641
4110300.0,0.2,1.0,0.09337000000000001,0.1,0.07,0.2,0.0,0.09337
4111200.0,0.2,1.0,0.09495,0.1,0.07,0.2,0.0,0.09495
4112100.0,0.2,1.0,0.09240000000000001,0.1,0.07,0.2,0.0,0.0924
4113000.0,0.2,1.0,0.09207,0.1,0.07,0.2,0.0,0.09207
4113900.0,0.2,1.0,0.09115000000000001,0.1,0.07,0.2,0.0,0.09115
4114800.0,0.2,1.0,0.09562999999999999,0.1,0.07,0.2,0.0,0.0956299999999999
4115700.0,0.2,1.0,0.09309,0.1,0.07,0.2,0.0,0.09309
4116600.0,0.2,1.0,0.09181,0.1,0.07,0.2,0.0,0.09181
4117500.0,0.2,1.0,0.09654,0.1,0.07,0.2,0.0,0.09654
4118400.0,0.2,1.0,0.09442,0.1,0.07,0.2,0.0,0.09442
4119300.0,0.2,0.05,0.09451000000000001,0.1,0.07,0.2,0.0,0.09451
4120200.0,0.2,0.05,0.09695999999999999,0.1,0.07,0.2,0.0,0.0969599999999999
4121100.0,0.2,0.05,0.09262000000000001,0.1,0.07,0.2,0.0,0.09262
4122000.0,0.2,0.05,0.09132,0.1,0.07,0.2,0.0,0.09132
4122900.0,0.2,0.05,0.0916,0.1,0.07,0.2,0.0,0.0916
4123800.0,0.2,0.05,0.09594,0.1,0.07,0.2,0.0,0.09594
4124700.0,0.2,0.05,0.09709000000000001,0.1,0.07,0.2,0.0,0.09709
4125600.0,0.2,0.05,0.09673999999999999,0.1,0.07,0.2,0.0,0.0967399999999999
4126500.0,0.2,0.05,0.09591,0.1,0.07,0.2,0.0,0.09591
4127400.0,0.2,0.05,0.09314,0.1,0.07,0.2,0.0,0.09314
4128300.0,0.2,0.05,0.093,0.1,0.07,0.2,0.0,0.093
4129200.0,0.2,0.05,0.08973,0.1,0.07,0.2,0.0,0.08973
4130100.0,0.2,0.05,0.08733,0.1,0.07,0.2,0.0,0.08733
4131000.0,0.2,0.05,0.08853,0.1,0.07,0.2,0.0,0.08853
4131900.0,0.2,0.05,0.08946,0.1,0.07,0.2,0.0,0.08946
4132800.0,0.2,0.05,0.08623,0.1,0.07,0.2,0.0,0.08623
4133700.0,0.2,0.05,0.08998,0.1,0.07,0.2,0.0,0.08998
4134600.0,0.2,0.05,0.09625,0.1,0.07,0.2,0.0,0.09625
4135500.0,0.2,0.05,0.10113,0.1,0.07,0.2,0.0,0.10113
4136400.0,0.2,0.05,0.09451999999999999,0.1,0.07,0.2,0.0,0.0945199999999999
4137300.0,0.2,0.05,0.09340999999999999,0.1,0.07,0.2,0.0,0.0934099999999999
4138200.0,0.2,0.05,0.09456999999999999,0.1,0.07,0.2,0.0,0.0945699999999999
4139100.0,0.2,0.05,0.09545999999999999,0.1,0.07,0.2,0.0,0.0954599999999999
4140000.0,0.2,0.05,0.09362000000000001,0.1,0.07,0.2,0.0,0.09362
4140900.0,0.2,0.05,0.09548999999999999,0.1,0.07,0.2,0.0,0.0954899999999999
4141800.0,0.2,0.05,0.09456999999999999,0.1,0.07,0.2,0.0,0.0945699999999999
4142700.0,0.2,0.05,0.09404000000000001,0.1,0.07,0.2,0.0,0.09404
4143600.0,0.2,0.05,0.06902,0.1,0.07,0.2,0.0,0.06902
4144500.0,0.2,0.05,0.07183,0.1,0.07,0.2,0.0,0.07183
4145400.0,0.2,0.05,0.07415000000000001,0.1,0.07,0.2,0.0,0.07415
4146300.0,0.2,0.05,0.07709999999999999,0.1,0.07,0.2,0.0,0.0770999999999999
4147200.0,0.2,0.05,0.07255,0.1,0.07,0.2,0.0,0.07255
4148100.0,0.2,0.05,0.07617,0.1,0.07,0.2,0.0,0.07617
4149000.0,0.2,0.05,0.07994,0.1,0.07,0.2,0.0,0.07994
4149900.0,0.2,0.05,0.08291,0.1,0.07,0.2,0.0,0.08291
4150800.0,0.2,0.05,0.0778,0.1,0.07,0.2,0.0,0.0778
4151700.0,0.2,0.05,0.08273,0.1,0.07,0.2,0.0,0.08273
4152600.0,0.2,0.05,0.08238,0.1,0.07,0.2,0.0,0.08238
4153500.0,0.2,0.05,0.08785,0.1,0.07,0.2,0.0,0.08785
4154400.0,0.2,0.05,0.07919,0.1,0.07,0.2,0.0,0.07919
4155300.0,0.2,0.05,0.08145000000000001,0.1,0.07,0.2,0.0,0.08145
4156200.0,0.2,0.05,0.0866,0.1,0.07,0.2,0.0,0.0866
4157100.0,0.2,0.05,0.09190999999999999,0.1,0.07,0.2,0.0,0.0919099999999999
4158000.0,0.2,0.05,0.0862,0.1,0.07,0.2,0.0,0.0862
4158900.0,0.2,0.05,0.09237000000000001,0.1,0.07,0.2,0.0,0.09237
4159800.0,0.2,0.05,0.09437000000000001,0.1,0.07,0.2,0.0,0.09437
4160700.0,0.2,0.05,0.09579,0.1,0.07,0.2,0.0,0.09579
4161600.0,0.2,0.05,0.09665,0.1,0.07,0.2,0.0,0.09665
4162500.0,0.2,0.05,0.09686,0.1,0.07,0.2,0.0,0.09686
4163400.0,0.2,0.05,0.10085,0.1,0.07,0.2,0.0,0.10085
4164300.0,0.2,0.05,0.10733,0.1,0.07,0.2,0.0,0.10733
4165200.0,0.2,0.05,0.10056999999999999,0.1,0.07,0.2,0.0,0.1005699999999999
4166100.0,0.2,0.05,0.11006999999999999,0.1,0.07,0.2,0.0,0.1100699999999999
4167000.0,0.2,0.05,0.1277,0.1,0.07,0.2,0.0,0.1277
4167900.0,0.2,0.05,0.14869,0.1,0.07,0.2,0.0,0.14869
4168800.0,0.2,0.05,0.14642,0.1,0.07,0.2,0.0,0.14642
4169700.0,0.2,0.05,0.16781000000000001,0.1,0.07,0.2,0.0,0.16781
4170600.0,0.2,0.05,0.19169,0.1,0.07,0.2,0.0,0.19169
4171500.0,0.2,0.05,0.20551,0.1,0.07,0.2,0.0,0.20551
4172400.0,0.2,0.05,0.20612,0.1,0.07,0.2,0.0,0.20612
4173300.0,0.2,0.05,0.20903,0.1,0.07,0.2,0.0,0.20903
4174200.0,0.2,0.05,0.19291999999999998,0.1,0.07,0.2,0.0,0.1929199999999999
4175100.0,0.2,0.05,0.17894,0.1,0.07,0.2,0.0,0.17894
4176000.0,0.2,1.0,0.15969999999999998,0.1,0.07,0.2,0.0,0.1596999999999999
4176900.0,0.2,1.0,0.16216999999999998,0.1,0.07,0.2,0.0,0.1621699999999999
4177800.0,0.2,1.0,0.16726,0.1,0.07,0.2,0.0,0.16726
4178700.0,0.2,1.0,0.18622,0.1,0.07,0.2,0.0,0.18622
4179600.0,0.2,1.0,0.18128999999999998,0.1,0.07,0.2,0.0,0.1812899999999999
4180500.0,0.2,1.0,0.17632,0.1,0.07,0.2,0.0,0.17632
4181400.0,0.2,1.0,0.1837,0.1,0.07,0.2,0.0,0.1837
4182300.0,0.2,1.0,0.1763,0.1,0.07,0.2,0.0,0.1763
4183200.0,0.2,1.0,0.14771,0.1,0.07,0.2,0.0,0.14771
4184100.0,0.2,1.0,0.14064,0.1,0.07,0.2,0.0,0.14064
4185000.0,0.2,1.0,0.13359000000000001,0.1,0.07,0.2,0.0,0.13359
4185900.0,0.2,1.0,0.13071000000000002,0.1,0.07,0.2,0.0,0.13071
4186800.0,0.2,1.0,0.14949,0.1,0.07,0.2,0.0,0.14949
4187700.0,0.2,1.0,0.14728,0.1,0.07,0.2,0.0,0.14728
4188600.0,0.2,1.0,0.14039,0.1,0.07,0.2,0.0,0.14039
4189500.0,0.2,1.0,0.13333,0.1,0.07,0.2,0.0,0.13333
4190400.0,0.2,1.0,0.13573,0.1,0.07,0.2,0.0,0.13573
4191300.0,0.2,1.0,0.13413999999999998,0.1,0.07,0.2,0.0,0.1341399999999999
4192200.0,0.2,1.0,0.13382,0.1,0.07,0.2,0.0,0.13382
4193100.0,0.2,1.0,0.13408,0.1,0.07,0.2,0.0,0.13408
4194000.0,0.2,1.0,0.13423,0.1,0.07,0.2,0.0,0.13423
4194900.0,0.2,1.0,0.13409000000000001,0.1,0.07,0.2,0.0,0.13409
4195800.0,0.2,1.0,0.13336,0.1,0.07,0.2,0.0,0.13336
4196700.0,0.2,1.0,0.1372,0.1,0.07,0.2,0.0,0.1372
4197600.0,0.2,1.0,0.12888,0.1,0.07,0.2,0.0,0.12888
4198500.0,0.2,1.0,0.13319999999999999,0.1,0.07,0.2,0.0,0.1331999999999999
4199400.0,0.2,1.0,0.13753,0.1,0.07,0.2,0.0,0.13753
4200300.0,0.2,1.0,0.14839,0.1,0.07,0.2,0.0,0.14839
4201200.0,0.2,1.0,0.13357,0.1,0.07,0.2,0.0,0.13357
4202100.0,0.2,1.0,0.14196999999999999,0.1,0.07,0.2,0.0,0.1419699999999999
4203000.0,0.2,1.0,0.14872,0.1,0.07,0.2,0.0,0.14872
4203900.0,0.2,1.0,0.16202,0.1,0.07,0.2,0.0,0.16202
4204800.0,0.2,1.0,0.1665,0.1,0.07,0.2,0.0,0.1665
4205700.0,0.2,0.05,0.1812,0.1,0.07,0.2,0.0,0.1812
4206600.0,0.2,0.05,0.18647999999999998,0.1,0.07,0.2,0.0,0.1864799999999999
4207500.0,0.2,0.05,0.18686000000000003,0.1,0.07,0.2,0.0,0.18686
4208400.0,0.2,0.05,0.18372,0.1,0.07,0.2,0.0,0.18372
4209300.0,0.2,0.05,0.17983000000000002,0.1,0.07,0.2,0.0,0.17983
4210200.0,0.2,0.05,0.16272999999999999,0.1,0.07,0.2,0.0,0.1627299999999999
4211100.0,0.2,0.05,0.1386,0.1,0.07,0.2,0.0,0.1386
4212000.0,0.2,0.05,0.16169999999999998,0.1,0.07,0.2,0.0,0.1616999999999999
4212900.0,0.2,0.05,0.14163,0.1,0.07,0.2,0.0,0.14163
4213800.0,0.2,0.05,0.1274,0.1,0.07,0.2,0.0,0.1274
4214700.0,0.2,0.05,0.12312000000000001,0.1,0.07,0.2,0.0,0.12312
4215600.0,0.2,0.05,0.13399,0.1,0.07,0.2,0.0,0.13399
4216500.0,0.2,0.05,0.12484999999999999,0.1,0.07,0.2,0.0,0.1248499999999999
4217400.0,0.2,0.05,0.1198,0.1,0.07,0.2,0.0,0.1198
4218300.0,0.2,0.05,0.11462,0.1,0.07,0.2,0.0,0.11462
4219200.0,0.2,0.05,0.12476000000000001,0.1,0.07,0.2,0.0,0.12476
4220100.0,0.2,0.05,0.11886,0.1,0.07,0.2,0.0,0.11886
4221000.0,0.2,0.05,0.1186,0.1,0.07,0.2,0.0,0.1186
4221900.0,0.2,0.05,0.11070999999999999,0.1,0.07,0.2,0.0,0.1107099999999999
4222800.0,0.2,0.05,0.11384,0.1,0.07,0.2,0.0,0.11384
4223700.0,0.2,0.05,0.10829000000000001,0.1,0.07,0.2,0.0,0.10829
4224600.0,0.2,0.05,0.10565999999999999,0.1,0.07,0.2,0.0,0.1056599999999999
4225500.0,0.2,0.05,0.10456,0.1,0.07,0.2,0.0,0.10456
4226400.0,0.2,0.05,0.10389,0.1,0.07,0.2,0.0,0.10389
4227300.0,0.2,0.05,0.10311,0.1,0.07,0.2,0.0,0.10311
4228200.0,0.2,0.05,0.10209,0.1,0.07,0.2,0.0,0.10209
4229100.0,0.2,0.05,0.10004,0.1,0.07,0.2,0.0,0.10004
4230000.0,0.2,0.05,0.10122,0.1,0.07,0.2,0.0,0.10122
4230900.0,0.2,0.05,0.10088,0.1,0.07,0.2,0.0,0.10088
4231800.0,0.2,0.05,0.10039000000000001,0.1,0.07,0.2,0.0,0.10039
4232700.0,0.2,0.05,0.10022,0.1,0.07,0.2,0.0,0.10022
4233600.0,0.2,0.05,0.09994,0.1,0.07,0.2,0.0,0.09994
4234500.0,0.2,0.05,0.10011,0.1,0.07,0.2,0.0,0.10011
4235400.0,0.2,0.05,0.10043,0.1,0.07,0.2,0.0,0.10043
4236300.0,0.2,0.05,0.10067,0.1,0.07,0.2,0.0,0.10067
4237200.0,0.2,0.05,0.09948,0.1,0.07,0.2,0.0,0.09948
4238100.0,0.2,0.05,0.09989,0.1,0.07,0.2,0.0,0.09989
4239000.0,0.2,0.05,0.09989,0.1,0.07,0.2,0.0,0.09989
4239900.0,0.2,0.05,0.09989,0.1,0.07,0.2,0.0,0.09989
4240800.0,0.2,0.05,0.09945,0.1,0.07,0.2,0.0,0.09945
4241700.0,0.2,0.05,0.09933,0.1,0.07,0.2,0.0,0.09933
4242600.0,0.2,0.05,0.09983,0.1,0.07,0.2,0.0,0.09983
4243500.0,0.2,0.05,0.1,0.1,0.07,0.2,0.0,0.1
4244400.0,0.2,0.05,0.09915,0.1,0.07,0.2,0.0,0.09915
4245300.0,0.2,0.05,0.10006999999999999,0.1,0.07,0.2,0.0,0.1000699999999999
4246200.0,0.2,0.05,0.10095,0.1,0.07,0.2,0.0,0.10095
4247100.0,0.2,0.05,0.10141,0.1,0.07,0.2,0.0,0.10141
4248000.0,0.2,0.05,0.09917000000000001,0.1,0.07,0.2,0.0,0.09917
4248900.0,0.2,0.05,0.10128,0.1,0.07,0.2,0.0,0.10128
4249800.0,0.2,0.05,0.10056,0.1,0.07,0.2,0.0,0.10056
4250700.0,0.2,0.05,0.10646,0.1,0.07,0.2,0.0,0.10646
4251600.0,0.2,0.05,0.10357,0.1,0.07,0.2,0.0,0.10357
4252500.0,0.2,0.05,0.10626000000000001,0.1,0.07,0.2,0.0,0.10626
4253400.0,0.2,0.05,0.12178,0.1,0.07,0.2,0.0,0.12178
4254300.0,0.2,0.05,0.19515000000000002,0.1,0.07,0.2,0.0,0.19515
4255200.0,0.2,0.05,0.18443,0.1,0.07,0.2,0.0,0.18443
4256100.0,0.2,0.05,0.23564,0.1,0.07,0.2,0.0,0.23564
4257000.0,0.2,0.05,0.26432,0.1,0.07,0.2,0.0,0.26432
4257900.0,0.2,0.05,0.27657,0.1,0.07,0.2,0.0,0.27657
4258800.0,0.2,0.05,0.35994,0.1,0.07,0.2,0.0,0.35994
4259700.0,0.2,0.05,0.36757999999999996,0.1,0.07,0.2,0.0,0.3675799999999999
4260600.0,0.2,0.05,0.36760000000000004,0.1,0.07,0.2,0.0,0.3676
4261500.0,0.2,0.05,0.36185,0.1,0.07,0.2,0.0,0.36185
4262400.0,0.2,1.0,0.27057,0.1,0.07,0.2,0.0,0.27057
4263300.0,0.2,1.0,0.26063,0.1,0.07,0.2,0.0,0.26063
4264200.0,0.2,1.0,0.24583000000000002,0.1,0.07,0.2,0.0,0.24583
4265100.0,0.2,1.0,0.21769,0.1,0.07,0.2,0.0,0.21769
4266000.0,0.2,1.0,0.21494,0.1,0.07,0.2,0.0,0.21494
4266900.0,0.2,1.0,0.17658000000000001,0.1,0.07,0.2,0.0,0.17658
4267800.0,0.2,1.0,0.16686,0.1,0.07,0.2,0.0,0.16686
4268700.0,0.2,1.0,0.14999,0.1,0.07,0.2,0.0,0.14999
4269600.0,0.2,1.0,0.16559000000000001,0.1,0.07,0.2,0.0,0.16559
4270500.0,0.2,1.0,0.15,0.1,0.07,0.2,0.0,0.15
4271400.0,0.2,1.0,0.12764,0.1,0.07,0.2,0.0,0.12764
4272300.0,0.2,1.0,0.11781,0.1,0.07,0.2,0.0,0.11781
4273200.0,0.2,1.0,0.13603,0.1,0.07,0.2,0.0,0.13603
4274100.0,0.2,1.0,0.12712,0.1,0.07,0.2,0.0,0.12712
4275000.0,0.2,1.0,0.11438,0.1,0.07,0.2,0.0,0.11438
4275900.0,0.2,1.0,0.10817,0.1,0.07,0.2,0.0,0.10817
4276800.0,0.2,1.0,0.11498,0.1,0.07,0.2,0.0,0.11498
4277700.0,0.2,1.0,0.11079,0.1,0.07,0.2,0.0,0.11079
4278600.0,0.2,1.0,0.10792,0.1,0.07,0.2,0.0,0.10792
4279500.0,0.2,1.0,0.10422,0.1,0.07,0.2,0.0,0.10422
4280400.0,0.2,1.0,0.1072,0.1,0.07,0.2,0.0,0.1072
4281300.0,0.2,1.0,0.10583,0.1,0.07,0.2,0.0,0.10583
4282200.0,0.2,1.0,0.10577,0.1,0.07,0.2,0.0,0.10577
4283100.0,0.2,1.0,0.1082,0.1,0.07,0.2,0.0,0.1082
4284000.0,0.2,1.0,0.10712,0.1,0.07,0.2,0.0,0.10712
4284900.0,0.2,1.0,0.11268,0.1,0.07,0.2,0.0,0.11268
4285800.0,0.2,1.0,0.12135,0.1,0.07,0.2,0.0,0.12135
4286700.0,0.2,1.0,0.13058,0.1,0.07,0.2,0.0,0.13058
4287600.0,0.2,1.0,0.10191,0.1,0.07,0.2,0.0,0.10191
4288500.0,0.2,1.0,0.11454,0.1,0.07,0.2,0.0,0.11454
4289400.0,0.2,1.0,0.13038,0.1,0.07,0.2,0.0,0.13038
4290300.0,0.2,1.0,0.13888999999999999,0.1,0.07,0.2,0.0,0.1388899999999999
4291200.0,0.2,1.0,0.13873,0.1,0.07,0.2,0.0,0.13873
4292100.0,0.2,0.05,0.13826,0.1,0.07,0.2,0.0,0.13826
4293000.0,0.2,0.05,0.12611,0.1,0.07,0.2,0.0,0.12611
4293900.0,0.2,0.05,0.11481,0.1,0.07,0.2,0.0,0.11481
4294800.0,0.2,0.05,0.14891,0.1,0.07,0.2,0.0,0.14891
4295700.0,0.2,0.05,0.12265000000000001,0.1,0.07,0.2,0.0,0.12265
4296600.0,0.2,0.05,0.10765000000000001,0.1,0.07,0.2,0.0,0.10765
4297500.0,0.2,0.05,0.10081999999999999,0.1,0.07,0.2,0.0,0.1008199999999999
4298400.0,0.2,0.05,0.12698,0.1,0.07,0.2,0.0,0.12698
4299300.0,0.2,0.05,0.10883,0.1,0.07,0.2,0.0,0.10883
4300200.0,0.2,0.05,0.10309,0.1,0.07,0.2,0.0,0.10309
4301100.0,0.2,0.05,0.09916,0.1,0.07,0.2,0.0,0.09916
4302000.0,0.2,0.05,0.10183,0.1,0.07,0.2,0.0,0.10183
4302900.0,0.2,0.05,0.10229,0.1,0.07,0.2,0.0,0.10229
4303800.0,0.2,0.05,0.09778,0.1,0.07,0.2,0.0,0.09778
4304700.0,0.2,0.05,0.09562000000000001,0.1,0.07,0.2,0.0,0.09562
4305600.0,0.2,0.05,0.0992,0.1,0.07,0.2,0.0,0.0992
4306500.0,0.2,0.05,0.09484999999999999,0.1,0.07,0.2,0.0,0.0948499999999999
4307400.0,0.2,0.05,0.09189,0.1,0.07,0.2,0.0,0.09189
4308300.0,0.2,0.05,0.08923,0.1,0.07,0.2,0.0,0.08923
4309200.0,0.2,0.05,0.08899,0.1,0.07,0.2,0.0,0.08899
4310100.0,0.2,0.05,0.09033,0.1,0.07,0.2,0.0,0.09033
4311000.0,0.2,0.05,0.09345,0.1,0.07,0.2,0.0,0.09345
4311900.0,0.2,0.05,0.09494,0.1,0.07,0.2,0.0,0.09494
4312800.0,0.2,0.05,0.09075,0.1,0.07,0.2,0.0,0.09075
4313700.0,0.2,0.05,0.09312000000000001,0.1,0.07,0.2,0.0,0.09312
4314600.0,0.2,0.05,0.09236,0.1,0.07,0.2,0.0,0.09236
4315500.0,0.2,0.05,0.09049,0.1,0.07,0.2,0.0,0.09049
4316400.0,0.2,0.05,0.08015,0.1,0.07,0.2,0.0,0.08015
4317300.0,0.2,0.05,0.07335,0.1,0.07,0.2,0.0,0.07335
4318200.0,0.2,0.05,0.07006,0.1,0.07,0.2,0.0,0.07006
4319100.0,0.2,0.05,0.0645,0.1,0.07,0.2,0.0,0.0645
4320000.0,0.2,0.05,0.07098,0.1,0.07,0.2,0.0,0.07098
4320900.0,0.2,0.05,0.06792000000000001,0.1,0.07,0.2,0.0,0.06792
4321800.0,0.2,0.05,0.06555,0.1,0.07,0.2,0.0,0.06555
4322700.0,0.2,0.05,0.06064,0.1,0.07,0.2,0.0,0.06064
4323600.0,0.2,0.05,0.06781000000000001,0.1,0.07,0.2,0.0,0.06781
4324500.0,0.2,0.05,0.0645,0.1,0.07,0.2,0.0,0.0645
4325400.0,0.2,0.05,0.060289999999999996,0.1,0.07,0.2,0.0,0.0602899999999999
4326300.0,0.2,0.05,0.05882,0.1,0.07,0.2,0.0,0.05882
4327200.0,0.2,0.05,0.06692000000000001,0.1,0.07,0.2,0.0,0.06692
4328100.0,0.2,0.05,0.062329999999999997,0.1,0.07,0.2,0.0,0.0623299999999999
4329000.0,0.2,0.05,0.05822,0.1,0.07,0.2,0.0,0.05822
4329900.0,0.2,0.05,0.054950000000000006,0.1,0.07,0.2,0.0,0.05495
4330800.0,0.2,0.05,0.05945,0.1,0.07,0.2,0.0,0.05945
4331700.0,0.2,0.05,0.05681,0.1,0.07,0.2,0.0,0.05681
4332600.0,0.2,0.05,0.052700000000000004,0.1,0.07,0.2,0.0,0.0527
4333500.0,0.2,0.05,0.05023,0.1,0.07,0.2,0.0,0.05023
4334400.0,0.2,0.05,0.0575,0.1,0.07,0.2,0.0,0.0575
4335300.0,0.2,0.05,0.0576,0.1,0.07,0.2,0.0,0.0576
4336200.0,0.2,0.05,0.05372,0.1,0.07,0.2,0.0,0.05372
4337100.0,0.2,0.05,0.053380000000000004,0.1,0.07,0.2,0.0,0.05338
4338000.0,0.2,0.05,0.06570999999999999,0.1,0.07,0.2,0.0,0.0657099999999999
4338900.0,0.2,0.05,0.062299999999999994,0.1,0.07,0.2,0.0,0.0622999999999999
4339800.0,0.2,0.05,0.05854,0.1,0.07,0.2,0.0,0.05854
4340700.0,0.2,0.05,0.05837,0.1,0.07,0.2,0.0,0.05837
4341600.0,0.2,0.05,0.06861,0.1,0.07,0.2,0.0,0.06861
4342500.0,0.2,0.05,0.06687,0.1,0.07,0.2,0.0,0.06687
4343400.0,0.2,0.05,0.06691,0.1,0.07,0.2,0.0,0.06691
4344300.0,0.2,0.05,0.0659,0.1,0.07,0.2,0.0,0.0659
4345200.0,0.2,0.05,0.0668,0.1,0.07,0.2,0.0,0.0668
4346100.0,0.2,0.05,0.07023,0.1,0.07,0.2,0.0,0.07023
